RES,Subspace,Method,RUN,ACC
6,LSTM_Ch1,KNN,31,10.5263157894737
6,LSTM_Ch1,KNN,32,15.7894736842105
6,LSTM_Ch1,KNN,33,26.3157894736842
6,LSTM_Ch1,KNN,34,25
6,LSTM_Ch1,KNN,35,17.6470588235294
6,LSTM_Ch1,KNN,36,21.0526315789474
6,LSTM_Ch1,KNN,37,17.6470588235294
6,LSTM_Ch1,KNN,38,10.5263157894737
6,LSTM_Ch1,KNN,39,17.6470588235294
6,LSTM_Ch1,KNN,40,11.7647058823529
6,LSTM_Ch1,RF,1,15.7894736842105
6,LSTM_Ch1,RF,2,10.5263157894737
6,LSTM_Ch1,RF,3,21.0526315789474
6,LSTM_Ch1,RF,4,22.2222222222222
6,LSTM_Ch1,RF,5,21.0526315789474
6,LSTM_Ch1,RF,6,15.7894736842105
6,LSTM_Ch1,RF,7,16.6666666666667
6,LSTM_Ch1,RF,8,36.8421052631579
6,LSTM_Ch1,RF,9,23.5294117647059
6,LSTM_Ch1,RF,10,38.8888888888889
6,LSTM_Ch1,RF,11,21.0526315789474
6,LSTM_Ch1,RF,12,15.7894736842105
6,LSTM_Ch1,RF,13,27.7777777777778
6,LSTM_Ch1,RF,14,33.3333333333333
6,LSTM_Ch1,RF,15,35.2941176470588
6,LSTM_Ch1,RF,16,0
6,LSTM_Ch1,RF,17,18.75
6,LSTM_Ch1,RF,18,31.5789473684211
6,LSTM_Ch1,RF,19,11.7647058823529
6,LSTM_Ch1,RF,20,16.6666666666667
6,LSTM_Ch1,RF,21,22.2222222222222
6,LSTM_Ch1,RF,22,22.2222222222222
6,LSTM_Ch1,RF,23,5.55555555555556
6,LSTM_Ch1,RF,24,16.6666666666667
6,LSTM_Ch1,RF,25,25
6,LSTM_Ch1,RF,26,15.7894736842105
6,LSTM_Ch1,RF,27,16.6666666666667
6,LSTM_Ch1,RF,28,11.1111111111111
6,LSTM_Ch1,RF,29,20
6,LSTM_Ch1,RF,30,11.1111111111111
6,LSTM_Ch1,RF,31,10.5263157894737
6,LSTM_Ch1,RF,32,15.7894736842105
6,LSTM_Ch1,RF,33,21.0526315789474
6,LSTM_Ch1,RF,34,18.75
6,LSTM_Ch1,RF,35,17.6470588235294
6,LSTM_Ch1,RF,36,21.0526315789474
6,LSTM_Ch1,RF,37,17.6470588235294
6,LSTM_Ch1,RF,38,15.7894736842105
6,LSTM_Ch1,RF,39,29.4117647058824
6,LSTM_Ch1,RF,40,11.7647058823529
6,LSTM_Reg,KNN,1,26.3157894736842
6,LSTM_Reg,KNN,2,21.0526315789474
6,LSTM_Reg,KNN,3,15.7894736842105
6,LSTM_Reg,KNN,4,33.3333333333333
6,LSTM_Reg,KNN,5,5.26315789473684
6,LSTM_Reg,KNN,6,26.3157894736842
6,LSTM_Reg,KNN,7,27.7777777777778
6,LSTM_Reg,KNN,8,26.3157894736842
6,LSTM_Reg,KNN,9,11.7647058823529
6,LSTM_Reg,KNN,10,11.1111111111111
6,LSTM_Reg,KNN,11,15.7894736842105
6,LSTM_Reg,KNN,12,10.5263157894737
6,LSTM_Reg,KNN,13,27.7777777777778
6,LSTM_Reg,KNN,14,38.8888888888889
6,LSTM_Reg,KNN,15,23.5294117647059
6,LSTM_Reg,KNN,16,11.7647058823529
6,LSTM_Reg,KNN,17,31.25
6,LSTM_Reg,KNN,18,31.5789473684211
6,LSTM_Reg,KNN,19,17.6470588235294
6,LSTM_Reg,KNN,20,27.7777777777778
6,LSTM_Reg,KNN,21,27.7777777777778
6,LSTM_Reg,KNN,22,22.2222222222222
6,LSTM_Reg,KNN,23,16.6666666666667
6,LSTM_Reg,KNN,24,22.2222222222222
6,LSTM_Reg,KNN,25,40
6,LSTM_Reg,KNN,26,26.3157894736842
6,LSTM_Reg,KNN,27,33.3333333333333
6,LSTM_Reg,KNN,28,11.1111111111111
6,LSTM_Reg,KNN,29,20
6,LSTM_Reg,KNN,30,11.1111111111111
6,LSTM_Reg,KNN,31,15.7894736842105
6,LSTM_Reg,KNN,32,15.7894736842105
6,LSTM_Reg,KNN,33,21.0526315789474
6,LSTM_Reg,KNN,34,18.75
6,LSTM_Reg,KNN,35,23.5294117647059
6,LSTM_Reg,KNN,36,5.26315789473684
6,LSTM_Reg,KNN,37,17.6470588235294
6,LSTM_Reg,KNN,38,26.3157894736842
6,LSTM_Reg,KNN,39,35.2941176470588
6,LSTM_Reg,KNN,40,23.5294117647059
6,LSTM_Reg,RF,1,31.5789473684211
6,LSTM_Reg,RF,2,21.0526315789474
6,LSTM_Reg,RF,3,31.5789473684211
6,LSTM_Reg,RF,4,16.6666666666667
6,LSTM_Reg,RF,5,10.5263157894737
6,LSTM_Reg,RF,6,21.0526315789474
6,LSTM_Reg,RF,7,22.2222222222222
6,LSTM_Reg,RF,8,26.3157894736842
6,LSTM_Reg,RF,9,23.5294117647059
6,LSTM_Reg,RF,10,38.8888888888889
6,LSTM_Reg,RF,11,47.3684210526316
6,LSTM_Reg,RF,12,26.3157894736842
6,LSTM_Reg,RF,13,33.3333333333333
6,LSTM_Reg,RF,14,55.5555555555556
6,LSTM_Reg,RF,15,29.4117647058824
6,LSTM_Reg,RF,16,23.5294117647059
6,LSTM_Reg,RF,17,43.75
6,LSTM_Reg,RF,18,21.0526315789474
6,LSTM_Reg,RF,19,11.7647058823529
6,LSTM_Reg,RF,20,11.1111111111111
6,LSTM_Reg,RF,21,22.2222222222222
6,LSTM_Reg,RF,22,27.7777777777778
6,LSTM_Reg,RF,23,0
6,LSTM_Reg,RF,24,27.7777777777778
6,LSTM_Reg,RF,25,30
6,LSTM_Reg,RF,26,26.3157894736842
6,LSTM_Reg,RF,27,33.3333333333333
6,LSTM_Reg,RF,28,11.1111111111111
6,LSTM_Reg,RF,29,25
6,LSTM_Reg,RF,30,11.1111111111111
6,LSTM_Reg,RF,31,10.5263157894737
6,LSTM_Reg,RF,32,10.5263157894737
6,LSTM_Reg,RF,33,26.3157894736842
6,LSTM_Reg,RF,34,18.75
6,LSTM_Reg,RF,35,17.6470588235294
6,LSTM_Reg,RF,36,26.3157894736842
6,LSTM_Reg,RF,37,35.2941176470588
6,LSTM_Reg,RF,38,31.5789473684211
6,LSTM_Reg,RF,39,17.6470588235294
6,LSTM_Reg,RF,40,23.5294117647059
7,AllChPCA,KNN,1,0.779727095516569
7,AllChPCA,KNN,2,0.584795321637427
7,AllChPCA,KNN,3,0.974658869395711
7,AllChPCA,KNN,4,0.823045267489712
7,AllChPCA,KNN,5,0.584795321637427
7,AllChPCA,KNN,6,0.584795321637427
7,AllChPCA,KNN,7,1.23456790123457
7,AllChPCA,KNN,8,0.389863547758285
7,AllChPCA,KNN,9,0.435729847494553
7,AllChPCA,KNN,10,1.23456790123457
7,AllChPCA,KNN,11,0.974658869395711
7,AllChPCA,KNN,12,0.974658869395711
7,AllChPCA,KNN,13,0.823045267489712
7,AllChPCA,KNN,14,0.205761316872428
7,AllChPCA,KNN,15,0.871459694989107
7,AllChPCA,KNN,16,0.871459694989107
7,AllChPCA,KNN,17,0.694444444444444
7,AllChPCA,KNN,18,0.779727095516569
7,AllChPCA,KNN,19,0.871459694989107
7,AllChPCA,KNN,20,1.23456790123457
7,AllChPCA,KNN,21,0.823045267489712
7,AllChPCA,KNN,22,0
7,AllChPCA,KNN,23,0.411522633744856
7,AllChPCA,KNN,24,0.411522633744856
7,AllChPCA,KNN,25,0.740740740740741
7,AllChPCA,KNN,26,0.779727095516569
7,AllChPCA,KNN,27,0.617283950617284
7,AllChPCA,KNN,28,0
7,AllChPCA,KNN,29,0.555555555555556
7,AllChPCA,KNN,30,0.411522633744856
7,AllChPCA,KNN,31,0.194931773879142
7,AllChPCA,KNN,32,0.194931773879142
7,AllChPCA,KNN,33,0.584795321637427
7,AllChPCA,KNN,34,0.694444444444444
7,AllChPCA,KNN,35,0.65359477124183
7,AllChPCA,KNN,36,0.389863547758285
7,AllChPCA,KNN,37,0.871459694989107
7,AllChPCA,KNN,38,0.389863547758285
7,AllChPCA,KNN,39,0.435729847494553
7,AllChPCA,KNN,40,0.65359477124183
7,AllChPCA,RF,1,1.16959064327485
7,AllChPCA,RF,2,0.389863547758285
7,AllChPCA,RF,3,0.779727095516569
7,AllChPCA,RF,4,0.617283950617284
7,AllChPCA,RF,5,0.779727095516569
7,AllChPCA,RF,6,0.779727095516569
7,AllChPCA,RF,7,1.23456790123457
7,AllChPCA,RF,8,0.584795321637427
7,AllChPCA,RF,9,0.65359477124183
7,AllChPCA,RF,10,0.823045267489712
7,AllChPCA,RF,11,0.779727095516569
7,AllChPCA,RF,12,1.364522417154
7,AllChPCA,RF,13,0.411522633744856
7,AllChPCA,RF,14,1.440329218107
7,AllChPCA,RF,15,0.871459694989107
7,AllChPCA,RF,16,0.435729847494553
7,AllChPCA,RF,17,0.231481481481481
7,AllChPCA,RF,18,0.779727095516569
7,AllChPCA,RF,19,0.435729847494553
7,AllChPCA,RF,20,0.411522633744856
7,AllChPCA,RF,21,0.411522633744856
7,AllChPCA,RF,22,0.617283950617284
7,AllChPCA,RF,23,1.02880658436214
7,AllChPCA,RF,24,0.205761316872428
7,AllChPCA,RF,25,0.37037037037037
7,AllChPCA,RF,26,0.389863547758285
7,AllChPCA,RF,27,0.617283950617284
7,AllChPCA,RF,28,1.02880658436214
7,AllChPCA,RF,29,0.555555555555556
7,AllChPCA,RF,30,0.411522633744856
7,AllChPCA,RF,31,0.779727095516569
7,AllChPCA,RF,32,0.194931773879142
7,AllChPCA,RF,33,0.779727095516569
7,AllChPCA,RF,34,0.925925925925926
7,AllChPCA,RF,35,0.65359477124183
7,AllChPCA,RF,36,1.16959064327485
7,AllChPCA,RF,37,0.65359477124183
7,AllChPCA,RF,38,0.584795321637427
7,AllChPCA,RF,39,0.435729847494553
7,AllChPCA,RF,40,1.08932461873638
7,AllperCh,KNN,1,19.6881091617934
7,AllperCh,KNN,2,16.3742690058479
7,AllperCh,KNN,3,16.5692007797271
7,AllperCh,KNN,4,15.843621399177
7,AllperCh,KNN,5,15.009746588694
7,AllperCh,KNN,6,21.4424951267056
7,AllperCh,KNN,7,24.4855967078189
7,AllperCh,KNN,8,15.5945419103314
7,AllperCh,KNN,9,18.7363834422658
7,AllperCh,KNN,10,19.1358024691358
7,AllperCh,KNN,11,16.3742690058479
7,AllperCh,KNN,12,15.9844054580897
7,AllperCh,KNN,13,12.962962962963
7,AllperCh,KNN,14,19.3415637860082
7,AllperCh,KNN,15,13.5076252723312
7,AllperCh,KNN,16,20.479302832244
7,AllperCh,KNN,17,16.4351851851852
7,AllperCh,KNN,18,19.2982456140351
7,AllperCh,KNN,19,18.5185185185185
7,AllperCh,KNN,20,15.0205761316872
7,AllperCh,KNN,21,16.6666666666667
7,AllperCh,KNN,22,14.6090534979424
7,AllperCh,KNN,23,15.6378600823045
7,AllperCh,KNN,24,15.4320987654321
7,AllperCh,KNN,25,18.5185185185185
7,AllperCh,KNN,26,18.7134502923977
7,AllperCh,KNN,27,16.6666666666667
7,AllperCh,KNN,28,20.3703703703704
7,AllperCh,KNN,29,19.6296296296296
7,AllperCh,KNN,30,16.8724279835391
7,AllperCh,KNN,31,13.8401559454191
7,AllperCh,KNN,32,13.0604288499025
7,AllperCh,KNN,33,13.8401559454191
7,AllperCh,KNN,34,19.212962962963
7,AllperCh,KNN,35,18.7363834422658
7,AllperCh,KNN,36,16.5692007797271
7,AllperCh,KNN,37,21.1328976034858
7,AllperCh,KNN,38,15.5945419103314
7,AllperCh,KNN,39,19.8257080610022
7,AllperCh,KNN,40,18.082788671024
7,AllperCh,RF,1,25.5360623781676
7,AllperCh,RF,2,15.5945419103314
7,AllperCh,RF,3,21.8323586744639
7,AllperCh,RF,4,16.6666666666667
7,AllperCh,RF,5,13.64522417154
7,AllperCh,RF,6,17.5438596491228
7,AllperCh,RF,7,20.3703703703704
7,AllperCh,RF,8,19.1033138401559
7,AllperCh,RF,9,18.3006535947712
7,AllperCh,RF,10,20.3703703703704
7,AllperCh,RF,11,20.8576998050682
7,AllperCh,RF,12,16.9590643274854
7,AllperCh,RF,13,16.2551440329218
7,AllperCh,RF,14,18.3127572016461
7,AllperCh,RF,15,15.0326797385621
7,AllperCh,RF,16,20.9150326797386
7,AllperCh,RF,17,18.9814814814815
7,AllperCh,RF,18,15.009746588694
7,AllperCh,RF,19,19.8257080610022
7,AllperCh,RF,20,19.3415637860082
7,AllperCh,RF,21,20.3703703703704
7,AllperCh,RF,22,17.4897119341564
7,AllperCh,RF,23,15.8436213991769
7,AllperCh,RF,24,16.0493827160494
7,AllperCh,RF,25,20.3703703703704
7,AllperCh,RF,26,21.4424951267056
7,AllperCh,RF,27,18.3127572016461
7,AllperCh,RF,28,20.5761316872428
7,AllperCh,RF,29,18.1481481481481
7,AllperCh,RF,30,20.1646090534979
7,AllperCh,RF,31,17.3489278752437
7,AllperCh,RF,32,14.6198830409357
7,AllperCh,RF,33,13.8401559454191
7,AllperCh,RF,34,21.5277777777778
7,AllperCh,RF,35,18.5185185185185
7,AllperCh,RF,36,18.5185185185185
7,AllperCh,RF,37,19.1721132897603
7,AllperCh,RF,38,20.0779727095516
7,AllperCh,RF,39,19.1721132897603
7,AllperCh,RF,40,21.3507625272331
7,LSTM,KNN,1,10.5263157894737
7,LSTM,KNN,2,10.5263157894737
7,LSTM,KNN,3,15.7894736842105
7,LSTM,KNN,4,11.1111111111111
7,LSTM,KNN,5,5.26315789473684
7,LSTM,KNN,6,10.5263157894737
7,LSTM,KNN,7,11.1111111111111
7,LSTM,KNN,8,21.0526315789474
7,LSTM,KNN,9,11.7647058823529
7,LSTM,KNN,10,22.2222222222222
7,LSTM,KNN,11,15.7894736842105
7,LSTM,KNN,12,36.8421052631579
7,LSTM,KNN,13,11.1111111111111
7,LSTM,KNN,14,16.6666666666667
7,LSTM,KNN,15,17.6470588235294
7,LSTM,KNN,16,35.2941176470588
7,LSTM,KNN,17,12.5
7,LSTM,KNN,18,21.0526315789474
7,LSTM,KNN,19,17.6470588235294
7,LSTM,KNN,20,27.7777777777778
7,LSTM,KNN,21,16.6666666666667
7,LSTM,KNN,22,5.55555555555556
7,LSTM,KNN,23,11.1111111111111
7,LSTM,KNN,24,22.2222222222222
7,LSTM,KNN,25,15
7,LSTM,KNN,26,21.0526315789474
7,LSTM,KNN,27,38.8888888888889
7,LSTM,KNN,28,11.1111111111111
7,LSTM,KNN,29,5
7,LSTM,KNN,30,22.2222222222222
7,LSTM,KNN,31,0
7,LSTM,KNN,32,10.5263157894737
7,LSTM,KNN,33,21.0526315789474
7,LSTM,KNN,34,12.5
7,LSTM,KNN,35,17.6470588235294
7,LSTM,KNN,36,5.26315789473684
7,LSTM,KNN,37,17.6470588235294
7,LSTM,KNN,38,15.7894736842105
7,LSTM,KNN,39,5.88235294117647
7,LSTM,KNN,40,11.7647058823529
7,LSTM,RF,1,21.0526315789474
7,LSTM,RF,2,10.5263157894737
7,LSTM,RF,3,21.0526315789474
7,LSTM,RF,4,16.6666666666667
7,LSTM,RF,5,10.5263157894737
7,LSTM,RF,6,21.0526315789474
7,LSTM,RF,7,11.1111111111111
7,LSTM,RF,8,26.3157894736842
7,LSTM,RF,9,11.7647058823529
7,LSTM,RF,10,33.3333333333333
7,LSTM,RF,11,5.26315789473684
7,LSTM,RF,12,36.8421052631579
7,LSTM,RF,13,16.6666666666667
7,LSTM,RF,14,27.7777777777778
7,LSTM,RF,15,23.5294117647059
7,LSTM,RF,16,23.5294117647059
7,LSTM,RF,17,18.75
7,LSTM,RF,18,15.7894736842105
7,LSTM,RF,19,29.4117647058824
7,LSTM,RF,20,16.6666666666667
7,LSTM,RF,21,11.1111111111111
7,LSTM,RF,22,27.7777777777778
7,LSTM,RF,23,0
7,LSTM,RF,24,16.6666666666667
7,LSTM,RF,25,20
7,LSTM,RF,26,26.3157894736842
7,LSTM,RF,27,38.8888888888889
7,LSTM,RF,28,11.1111111111111
7,LSTM,RF,29,15
7,LSTM,RF,30,11.1111111111111
7,LSTM,RF,31,21.0526315789474
7,LSTM,RF,32,10.5263157894737
7,LSTM,RF,33,10.5263157894737
7,LSTM,RF,34,12.5
7,LSTM,RF,35,23.5294117647059
7,LSTM,RF,36,15.7894736842105
7,LSTM,RF,37,29.4117647058824
7,LSTM,RF,38,31.5789473684211
7,LSTM,RF,39,0
7,LSTM,RF,40,11.7647058823529
7,LSTM_Ch1,KNN,1,10.5263157894737
7,LSTM_Ch1,KNN,2,15.7894736842105
7,LSTM_Ch1,KNN,3,10.5263157894737
7,LSTM_Ch1,KNN,4,5.55555555555556
7,LSTM_Ch1,KNN,5,15.7894736842105
7,LSTM_Ch1,KNN,6,15.7894736842105
7,LSTM_Ch1,KNN,7,11.1111111111111
7,LSTM_Ch1,KNN,8,26.3157894736842
7,LSTM_Ch1,KNN,9,17.6470588235294
7,LSTM_Ch1,KNN,10,27.7777777777778
7,LSTM_Ch1,KNN,11,15.7894736842105
7,LSTM_Ch1,KNN,12,21.0526315789474
7,LSTM_Ch1,KNN,13,5.55555555555556
7,LSTM_Ch1,KNN,14,11.1111111111111
7,LSTM_Ch1,KNN,15,17.6470588235294
7,LSTM_Ch1,KNN,16,5.88235294117647
7,LSTM_Ch1,KNN,17,12.5
7,LSTM_Ch1,KNN,18,0
7,LSTM_Ch1,KNN,19,11.7647058823529
7,LSTM_Ch1,KNN,20,0
7,LSTM_Ch1,KNN,21,11.1111111111111
7,LSTM_Ch1,KNN,22,11.1111111111111
7,LSTM_Ch1,KNN,23,22.2222222222222
7,LSTM_Ch1,KNN,24,11.1111111111111
7,LSTM_Ch1,KNN,25,5
7,LSTM_Ch1,KNN,26,5.26315789473684
7,LSTM_Ch1,KNN,27,5.55555555555556
7,LSTM_Ch1,KNN,28,5.55555555555556
7,LSTM_Ch1,KNN,29,20
7,LSTM_Ch1,KNN,30,5.55555555555556
7,LSTM_Ch1,KNN,31,15.7894736842105
7,LSTM_Ch1,KNN,32,5.26315789473684
7,LSTM_Ch1,KNN,33,15.7894736842105
7,LSTM_Ch1,KNN,34,12.5
7,LSTM_Ch1,KNN,35,23.5294117647059
7,LSTM_Ch1,KNN,36,26.3157894736842
7,LSTM_Ch1,KNN,37,11.7647058823529
7,LSTM_Ch1,KNN,38,0
7,LSTM_Ch1,KNN,39,11.7647058823529
7,LSTM_Ch1,KNN,40,23.5294117647059
7,LSTM_Ch1,RF,1,15.7894736842105
7,LSTM_Ch1,RF,2,10.5263157894737
7,LSTM_Ch1,RF,3,0
7,LSTM_Ch1,RF,4,5.55555555555556
7,LSTM_Ch1,RF,5,15.7894736842105
7,LSTM_Ch1,RF,6,15.7894736842105
7,LSTM_Ch1,RF,7,11.1111111111111
7,LSTM_Ch1,RF,8,26.3157894736842
7,LSTM_Ch1,RF,9,5.88235294117647
7,LSTM_Ch1,RF,10,38.8888888888889
7,LSTM_Ch1,RF,11,15.7894736842105
7,LSTM_Ch1,RF,12,21.0526315789474
7,LSTM_Ch1,RF,13,11.1111111111111
7,LSTM_Ch1,RF,14,16.6666666666667
7,LSTM_Ch1,RF,15,23.5294117647059
7,LSTM_Ch1,RF,16,11.7647058823529
7,LSTM_Ch1,RF,17,12.5
7,LSTM_Ch1,RF,18,0
7,LSTM_Ch1,RF,19,11.7647058823529
7,LSTM_Ch1,RF,20,5.55555555555556
7,LSTM_Ch1,RF,21,11.1111111111111
7,LSTM_Ch1,RF,22,11.1111111111111
7,LSTM_Ch1,RF,23,0
7,LSTM_Ch1,RF,24,11.1111111111111
7,LSTM_Ch1,RF,25,10
7,LSTM_Ch1,RF,26,15.7894736842105
7,LSTM_Ch1,RF,27,16.6666666666667
7,LSTM_Ch1,RF,28,5.55555555555556
7,LSTM_Ch1,RF,29,20
7,LSTM_Ch1,RF,30,5.55555555555556
7,LSTM_Ch1,RF,31,21.0526315789474
7,LSTM_Ch1,RF,32,0
7,LSTM_Ch1,RF,33,15.7894736842105
7,LSTM_Ch1,RF,34,12.5
7,LSTM_Ch1,RF,35,17.6470588235294
7,LSTM_Ch1,RF,36,21.0526315789474
7,LSTM_Ch1,RF,37,11.7647058823529
7,LSTM_Ch1,RF,38,5.26315789473684
7,LSTM_Ch1,RF,39,17.6470588235294
7,LSTM_Ch1,RF,40,17.6470588235294
7,LSTM_Reg,KNN,1,26.3157894736842
7,LSTM_Reg,KNN,2,5.26315789473684
7,LSTM_Reg,KNN,3,5.26315789473684
7,LSTM_Reg,KNN,4,22.2222222222222
7,LSTM_Reg,KNN,5,5.26315789473684
7,LSTM_Reg,KNN,6,5.26315789473684
7,LSTM_Reg,KNN,7,16.6666666666667
7,LSTM_Reg,KNN,8,31.5789473684211
7,LSTM_Reg,KNN,9,11.7647058823529
7,LSTM_Reg,KNN,10,0
7,LSTM_Reg,KNN,11,15.7894736842105
7,LSTM_Reg,KNN,12,15.7894736842105
7,LSTM_Reg,KNN,13,22.2222222222222
7,LSTM_Reg,KNN,14,11.1111111111111
7,LSTM_Reg,KNN,15,5.88235294117647
7,LSTM_Reg,KNN,16,11.7647058823529
7,LSTM_Reg,KNN,17,25
7,LSTM_Reg,KNN,18,21.0526315789474
7,LSTM_Reg,KNN,19,5.88235294117647
7,LSTM_Reg,KNN,20,22.2222222222222
7,LSTM_Reg,KNN,21,22.2222222222222
7,LSTM_Reg,KNN,22,11.1111111111111
7,LSTM_Reg,KNN,23,11.1111111111111
7,LSTM_Reg,KNN,24,16.6666666666667
7,LSTM_Reg,KNN,25,30
7,LSTM_Reg,KNN,26,21.0526315789474
7,LSTM_Reg,KNN,27,33.3333333333333
7,LSTM_Reg,KNN,28,5.55555555555556
7,LSTM_Reg,KNN,29,15
7,LSTM_Reg,KNN,30,22.2222222222222
7,LSTM_Reg,KNN,31,5.26315789473684
7,LSTM_Reg,KNN,32,10.5263157894737
7,LSTM_Reg,KNN,33,5.26315789473684
7,LSTM_Reg,KNN,34,12.5
7,LSTM_Reg,KNN,35,23.5294117647059
7,LSTM_Reg,KNN,36,5.26315789473684
7,LSTM_Reg,KNN,37,11.7647058823529
7,LSTM_Reg,KNN,38,15.7894736842105
7,LSTM_Reg,KNN,39,11.7647058823529
7,LSTM_Reg,KNN,40,23.5294117647059
7,LSTM_Reg,RF,1,10.5263157894737
7,LSTM_Reg,RF,2,10.5263157894737
7,LSTM_Reg,RF,3,15.7894736842105
7,LSTM_Reg,RF,4,27.7777777777778
7,LSTM_Reg,RF,5,0
7,LSTM_Reg,RF,6,31.5789473684211
7,LSTM_Reg,RF,7,22.2222222222222
7,LSTM_Reg,RF,8,21.0526315789474
7,LSTM_Reg,RF,9,11.7647058823529
7,LSTM_Reg,RF,10,16.6666666666667
7,LSTM_Reg,RF,11,15.7894736842105
7,LSTM_Reg,RF,12,31.5789473684211
7,LSTM_Reg,RF,13,5.55555555555556
7,LSTM_Reg,RF,14,16.6666666666667
7,LSTM_Reg,RF,15,11.7647058823529
7,LSTM_Reg,RF,16,35.2941176470588
7,LSTM_Reg,RF,17,6.25
7,LSTM_Reg,RF,18,15.7894736842105
7,LSTM_Reg,RF,19,17.6470588235294
7,LSTM_Reg,RF,20,27.7777777777778
7,LSTM_Reg,RF,21,0
7,LSTM_Reg,RF,22,16.6666666666667
7,LSTM_Reg,RF,23,27.7777777777778
7,LSTM_Reg,RF,24,16.6666666666667
7,LSTM_Reg,RF,25,20
7,LSTM_Reg,RF,26,36.8421052631579
7,LSTM_Reg,RF,27,11.1111111111111
7,LSTM_Reg,RF,28,5.55555555555556
7,LSTM_Reg,RF,29,15
7,LSTM_Reg,RF,30,22.2222222222222
7,LSTM_Reg,RF,31,21.0526315789474
7,LSTM_Reg,RF,32,15.7894736842105
7,LSTM_Reg,RF,33,5.26315789473684
7,LSTM_Reg,RF,34,6.25
7,LSTM_Reg,RF,35,29.4117647058824
7,LSTM_Reg,RF,36,10.5263157894737
7,LSTM_Reg,RF,37,23.5294117647059
7,LSTM_Reg,RF,38,21.0526315789474
7,LSTM_Reg,RF,39,23.5294117647059
7,LSTM_Reg,RF,40,23.5294117647059
8,AllChPCA,KNN,1,0.584795321637427
8,AllChPCA,KNN,2,0.779727095516569
8,AllChPCA,KNN,3,0.779727095516569
8,AllChPCA,KNN,4,0.617283950617284
8,AllChPCA,KNN,5,0.194931773879142
8,AllChPCA,KNN,6,0.389863547758285
8,AllChPCA,KNN,7,0.617283950617284
8,AllChPCA,KNN,8,0.389863547758285
8,AllChPCA,KNN,9,0.217864923747277
8,AllChPCA,KNN,10,1.23456790123457
8,AllChPCA,KNN,11,0.389863547758285
8,AllChPCA,KNN,12,0.584795321637427
8,AllChPCA,KNN,13,0.617283950617284
8,AllChPCA,KNN,14,0.411522633744856
8,AllChPCA,KNN,15,0.65359477124183
8,AllChPCA,KNN,16,0.871459694989107
8,AllChPCA,KNN,17,1.15740740740741
8,AllChPCA,KNN,18,0.389863547758285
8,AllChPCA,KNN,19,0.871459694989107
8,AllChPCA,KNN,20,0.823045267489712
8,AllChPCA,KNN,21,0.823045267489712
8,AllChPCA,KNN,22,0.205761316872428
8,AllChPCA,KNN,23,0.205761316872428
8,AllChPCA,KNN,24,0.411522633744856
8,AllChPCA,KNN,25,0.740740740740741
8,AllChPCA,KNN,26,0.974658869395711
8,AllChPCA,KNN,27,0.411522633744856
8,AllChPCA,KNN,28,0.411522633744856
8,AllChPCA,KNN,29,0.555555555555556
8,AllChPCA,KNN,30,0.617283950617284
8,AllChPCA,KNN,31,0
8,AllChPCA,KNN,32,0.584795321637427
8,AllChPCA,KNN,33,0.389863547758285
8,AllChPCA,KNN,34,0.694444444444444
8,AllChPCA,KNN,35,0.65359477124183
8,AllChPCA,KNN,36,0.584795321637427
8,AllChPCA,KNN,37,0.871459694989107
8,AllChPCA,KNN,38,1.16959064327485
8,AllChPCA,KNN,39,0
8,AllChPCA,KNN,40,0.65359477124183
8,AllChPCA,RF,1,0.584795321637427
8,AllChPCA,RF,2,0.389863547758285
8,AllChPCA,RF,3,0.194931773879142
8,AllChPCA,RF,4,0.411522633744856
8,AllChPCA,RF,5,0.194931773879142
8,AllChPCA,RF,6,0.389863547758285
8,AllChPCA,RF,7,0.823045267489712
8,AllChPCA,RF,8,0.389863547758285
8,AllChPCA,RF,9,0.65359477124183
8,AllChPCA,RF,10,0.617283950617284
8,AllChPCA,RF,11,0.779727095516569
8,AllChPCA,RF,12,0.584795321637427
8,AllChPCA,RF,13,0.617283950617284
8,AllChPCA,RF,14,1.02880658436214
8,AllChPCA,RF,15,1.08932461873638
8,AllChPCA,RF,16,0.435729847494553
8,AllChPCA,RF,17,0.462962962962963
8,AllChPCA,RF,18,0.779727095516569
8,AllChPCA,RF,19,0.435729847494553
8,AllChPCA,RF,20,0.205761316872428
8,AllChPCA,RF,21,0.823045267489712
8,AllChPCA,RF,22,1.02880658436214
8,AllChPCA,RF,23,0.205761316872428
8,AllChPCA,RF,24,0.205761316872428
8,AllChPCA,RF,25,1.2962962962963
8,AllChPCA,RF,26,0.584795321637427
8,AllChPCA,RF,27,0.823045267489712
8,AllChPCA,RF,28,1.02880658436214
8,AllChPCA,RF,29,1.11111111111111
8,AllChPCA,RF,30,1.02880658436214
8,AllChPCA,RF,31,1.16959064327485
8,AllChPCA,RF,32,0.389863547758285
8,AllChPCA,RF,33,0.779727095516569
8,AllChPCA,RF,34,0.462962962962963
8,AllChPCA,RF,35,1.30718954248366
8,AllChPCA,RF,36,0.779727095516569
8,AllChPCA,RF,37,0.435729847494553
8,AllChPCA,RF,38,0.584795321637427
8,AllChPCA,RF,39,0.871459694989107
8,AllChPCA,RF,40,0
8,AllperCh,KNN,1,19.4931773879142
8,AllperCh,KNN,2,14.6198830409357
8,AllperCh,KNN,3,14.6198830409357
8,AllperCh,KNN,4,11.7283950617284
8,AllperCh,KNN,5,11.1111111111111
